date_game,ranker,game_season,age,team_id,game_location,opp_id,net_score,win_loss,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1977-03-25,73,73,29.94,LAL,home,PHO,+25,W ,1,26:00,13,18,.722,,,,2,7,.286,3,9,12,1,1,9,,3,28,,
1977-03-26,74,74,29.94,LAL,away,PHO,+7,W ,1,38:00,12,16,.750,,,,2,2,1.000,,,8,2,,,,4,26,,
1977-03-27,75,75,29.95,LAL,home,BUF,+3,W ,,35:00,6,13,.462,,,,3,7,.429,,,7,7,,,,1,15,,
1977-03-29,76,76,29.95,LAL,home,SEA,+3,W ,,40:00,10,19,.526,,,,9,16,.563,,,16,2,,,,5,29,,
1977-04-01,77,77,29.96,LAL,home,SAS,+5,W ,,30:00,11,15,.733,,,,1,2,.500,,,10,5,,,,0,23,,
1977-04-03,78,78,29.96,LAL,home,DET,+8,W ,,43:00,14,21,.667,,,,5,8,.625,,,15,5,,,,3,33,,
1977-04-05,79,79,29.97,LAL,away,GSW,-29,L ,1,30:00,10,20,.500,,,,8,8,1.000,0,5,5,2,2,3,,4,28,,
1977-04-08,80,80,29.98,LAL,home,NYN,+24,W ,,26:00,4,8,.500,,,,2,2,1.000,,,9,1,,5,,1,10,,
1977-04-09,81,81,29.98,LAL,away,POR,-29,L ,1,23:00,2,9,.222,,,,4,4,1.000,1,6,7,1,0,0,,1,8,,
1977-04-10,82,82,29.98,LAL,away,SEA,+9,W ,,28:00,11,15,.733,,,,8,11,.727,,,11,3,,,,4,30,,
1982-10-29,1,1,35.54,LAL,home,GSW,-15,L ,1,35:00,10,17,.588,0,0,,0,1,.000,3,7,10,2,0,1,3,4,20,13.4,
1982-11-03,2,2,35.55,LAL,away,DEN,+1,W ,1,37:00,10,21,.476,0,0,,2,4,.500,2,6,8,0,0,3,3,2,22,12.0,
1982-11-04,3,3,35.55,LAL,home,DEN,+23,W ,1,17:00,5,11,.455,0,0,,2,2,1.000,2,5,7,3,0,0,2,5,12,7.3,
1982-11-06,4,4,35.56,LAL,away,UTA,+3,W ,1,32:00,10,20,.500,0,0,,2,2,1.000,,,7,5,,2,,2,22,,
1982-11-07,5,5,35.56,LAL,home,POR,+14,W ,1,34:00,11,21,.524,0,0,,0,2,.000,2,9,11,2,1,2,3,2,22,15.0,
1982-11-09,6,6,35.56,LAL,home,KCK,+22,W ,1,25:00,7,17,.412,0,0,,2,2,1.000,5,2,7,3,0,0,1,1,16,11.7,
1982-11-12,7,7,35.57,LAL,home,HOU,+31,W ,1,23:00,4,5,.800,0,0,,2,2,1.000,,,3,2,,,,2,10,,
1982-11-14,8,8,35.57,LAL,home,CLE,+13,W ,1,36:00,11,15,.733,0,0,,3,6,.500,1,5,6,2,0,4,1,2,25,22.3,
1982-11-16,9,9,35.59,LAL,away,PHO,-8,L ,1,35:00,12,27,.444,0,0,,6,7,.857,9,6,15,4,0,0,2,3,30,23.2,
1982-11-17,10,10,35.59,LAL,away,DAL,-1,L ,1,36:00,9,17,.529,0,0,,4,6,.667,2,3,5,3,0,3,2,2,22,16.6,
1982-11-19,11,11,35.59,LAL,home,WSB,+30,W ,1,26:00,10,13,.769,0,0,,3,3,1.000,,,5,3,1,,2,3,23,,
1982-11-21,12,12,35.6,LAL,home,DEN,+14,W ,1,31:00,10,13,.769,0,0,,2,4,.500,0,3,3,1,0,2,3,4,22,14.5,
1982-11-24,13,13,35.61,LAL,away,SEA,+18,W ,1,38:00,10,16,.625,0,0,,3,6,.500,1,12,13,4,1,3,4,4,23,19.2,
1982-11-26,14,14,35.61,LAL,away,SDC,+2,W ,1,38:00,7,19,.368,0,0,,8,10,.800,,,13,3,,,,3,22,,
1982-11-28,15,15,35.62,LAL,home,GSW,+15,W ,1,30:00,10,14,.714,0,0,,7,8,.875,1,6,7,2,0,2,1,1,27,24.7,
1982-11-30,16,16,35.62,LAL,away,SAS,-3,L ,1,37:00,8,21,.381,0,0,,5,5,1.000,4,5,9,3,2,2,3,3,21,15.1,
1982-12-01,17,17,35.63,LAL,away,HOU,+11,W ,1,31:00,5,10,.500,0,0,,2,2,1.000,3,5,8,0,2,2,5,1,12,8.6,
1982-12-03,18,18,35.63,LAL,home,POR,+15,W ,1,31:00,10,16,.625,0,0,,2,2,1.000,1,5,6,2,0,4,1,2,22,19.4,
1982-12-05,19,19,35.64,LAL,home,PHI,-10,L ,1,27:00,7,11,.636,0,0,,1,2,.500,1,1,2,3,1,2,4,4,15,9.6,
1982-12-08,20,20,35.65,LAL,home,PHO,+3,W ,1,35:00,3,16,.188,0,0,,4,5,.800,4,4,8,3,4,2,3,5,10,6.1,
1982-12-10,21,21,35.65,LAL,away,UTA,+6,W ,1,32:00,9,11,.818,0,0,,3,4,.750,,,5,3,,1,,2,21,,
1982-12-11,22,22,35.65,LAL,away,GSW,+21,W ,1,23:00,5,12,.417,0,0,,3,3,1.000,2,1,3,1,0,1,1,3,13,7.5,
1982-12-14,23,23,35.66,LAL,away,POR,-4,L ,1,37:00,6,15,.400,0,0,,2,4,.500,3,1,4,5,0,4,3,2,14,10.0,
1982-12-19,24,24,35.68,LAL,home,DAL,+2,W ,1,36:00,13,19,.684,0,0,,7,12,.583,6,11,17,6,0,4,6,3,33,30.2,
1982-12-22,25,25,35.68,LAL,home,UTA,+24,W ,1,29:00,9,14,.643,0,0,,3,3,1.000,2,4,6,3,1,3,3,2,21,18.8,
1982-12-23,26,26,35.69,LAL,away,SDC,+5,W ,1,37:00,9,11,.818,0,0,,0,2,.000,,,7,3,,2,,2,18,,
1982-12-26,27,27,35.7,LAL,away,HOU,+2,W ,1,35:00,6,13,.462,0,0,,8,10,.800,3,3,6,3,1,1,3,4,20,14.7,
1982-12-29,28,28,35.7,LAL,away,GSW,+10,W ,1,33:00,7,12,.583,0,0,,5,7,.714,0,5,5,3,0,2,5,3,19,11.4,
1982-12-30,29,29,35.71,LAL,home,SEA,+20,W ,1,28:00,9,13,.692,0,0,,3,4,.750,2,5,7,6,1,3,1,3,21,23.1,
1983-01-02,30,30,35.72,LAL,home,DET,+15,W ,1,35:00,13,18,.722,0,0,,2,4,.500,0,4,4,4,2,4,1,4,28,26.0,
1983-01-06,31,31,35.73,LAL,away,CLE,+18,W ,1,25:00,4,9,.444,0,0,,5,5,1.000,1,5,6,0,0,2,3,2,13,8.1,
1983-01-08,32,32,35.73,LAL,away,NYK,+18,W ,1,36:00,7,14,.500,0,0,,1,3,.333,,,10,3,,,,3,15,,
1983-01-11,33,33,35.74,LAL,away,NJN,-14,L ,1,33:00,7,13,.538,0,0,,2,4,.500,1,4,5,2,0,3,6,2,16,7.5,
1983-01-15,34,34,35.75,LAL,away,ATL,+19,W ,1,23:00,7,12,.583,0,0,,1,1,1.000,,,7,0,,,,3,15,,
1983-01-19,35,35,35.76,LAL,home,SDC,+3,W ,1,32:00,6,11,.545,0,0,,2,4,.500,3,5,8,2,2,2,4,1,14,11.9,
1983-01-21,36,36,35.77,LAL,home,SAS,+9,W ,1,38:00,9,14,.643,0,1,.000,5,6,.833,,,5,4,0,3,0,3,23,,
1983-01-23,37,37,35.77,LAL,home,IND,+3,W ,1,39:00,12,17,.706,0,0,,2,2,1.000,,,7,7,2,3,,4,26,,
1983-01-25,38,38,35.78,LAL,away,POR,+5,W ,1,37:00,10,17,.588,0,0,,5,5,1.000,0,8,8,6,2,1,1,4,25,23.8,
1983-01-26,39,39,35.78,LAL,home,MIL,+2,W ,1,34:00,12,18,.667,0,0,,5,9,.556,0,9,9,2,2,1,3,2,29,22.6,
1983-01-28,40,40,35.79,LAL,home,ATL,+24,W ,1,34:00,3,13,.231,0,0,,4,4,1.000,,,6,2,,4,4,2,10,,
1983-01-30,41,41,35.79,LAL,away,BOS,-15,L ,1,35:00,12,22,.545,0,0,,3,3,1.000,1,5,6,2,2,2,3,2,27,19.6,
1983-02-02,42,42,35.8,LAL,away,DAL,-2,L ,1,34:00,14,16,.875,0,0,,6,7,.857,4,3,7,2,1,4,2,2,34,34.1,
1983-02-04,43,43,35.81,LAL,away,KCK,+18,W ,1,29:00,14,20,.700,0,0,,0,1,.000,,,4,1,2,1,,1,28,,
1983-02-06,44,44,35.81,LAL,home,KCK,+10,W ,1,25:00,8,12,.667,0,0,,2,5,.400,2,4,6,1,1,3,0,2,18,17.2,
1983-02-08,45,45,35.82,LAL,away,SEA,+3,W ,1,39:00,11,22,.500,0,0,,8,8,1.000,0,7,7,1,2,2,3,4,30,20.6,
1983-02-09,46,46,35.82,LAL,home,UTA,+14,W ,1,27:00,6,13,.462,0,0,,4,6,.667,4,9,13,1,0,8,4,3,16,15.1,
1983-02-15,47,47,35.84,LAL,home,SAS,-21,L ,1,35:00,10,22,.455,0,0,,6,7,.857,5,5,10,1,1,1,2,2,26,18.8,
1983-02-17,48,48,35.84,LAL,away,DAL,+17,W ,1,37:00,14,19,.737,0,0,,4,5,.800,5,8,13,4,0,2,1,3,32,31.8,
1983-02-18,49,49,35.84,LAL,away,KCK,-6,L ,1,33:00,9,11,.818,0,0,,5,8,.625,,,5,1,0,0,,3,23,,
1983-02-20,50,50,35.85,LAL,away,IND,+14,W ,1,30:00,12,16,.750,0,0,,2,3,.667,,,13,2,1,3,2,3,26,,
1983-02-23,51,51,35.86,LAL,home,BOS,-9,L ,1,30:00,7,18,.389,0,0,,0,0,,1,2,3,2,1,1,2,5,14,4.6,
1983-02-26,52,52,35.87,LAL,away,UTA,-9,L ,1,32:00,7,18,.389,0,0,,1,1,1.000,2,7,9,0,2,2,4,3,15,6.9,
1983-02-27,53,53,35.87,LAL,home,DEN,-15,L ,1,25:00,5,10,.500,0,0,,5,5,1.000,2,5,7,1,0,0,5,3,15,7.4,
1983-03-01,54,54,35.87,LAL,away,CHI,+3,W ,1,39:00,12,15,.800,0,0,,7,9,.778,3,10,13,8,1,3,5,1,31,32.9,
1983-03-02,55,55,35.88,LAL,away,MIL,+10,W ,1,30:00,13,17,.765,0,0,,4,4,1.000,3,4,7,1,0,0,2,5,30,23.3,
1983-03-04,56,56,35.88,LAL,away,WSB,-3,L ,1,37:00,8,20,.400,0,1,.000,5,8,.625,,,8,6,1,,,2,21,,
1983-03-05,57,57,35.88,LAL,away,DET,+14,W ,1,34:00,10,16,.625,0,0,,2,2,1.000,,,8,3,,,,4,22,,
1983-03-08,58,58,35.89,LAL,away,GSW,+4,W ,1,36:00,10,19,.526,0,0,,4,5,.800,3,6,9,0,1,6,3,3,24,19.2,
1983-03-09,59,59,35.9,LAL,home,SDC,+5,W ,1,31:00,13,15,.867,0,0,,5,7,.714,3,5,8,1,0,3,2,2,31,28.5,
1983-03-12,60,60,35.9,LAL,home,CHI,+7,W ,1,32:00,11,14,.786,0,0,,0,0,,1,2,3,4,3,3,2,4,22,22.2,
1983-03-16,61,61,35.92,LAL,home,PHO,+9,W ,1,30:00,5,14,.357,0,0,,2,3,.667,0,7,7,1,0,2,0,3,12,6.8,
1983-03-18,62,62,35.92,LAL,home,KCK,+13,W ,1,32:00,14,22,.636,0,0,,7,11,.636,,,7,2,3,2,,2,35,,
1983-03-19,63,63,35.92,LAL,away,SDC,-8,L ,1,34:00,6,8,.750,0,0,,4,6,.667,,,8,2,,3,,1,16,,
1983-03-20,64,64,35.93,LAL,home,DAL,+7,W ,1,28:00,10,13,.769,0,0,,3,3,1.000,1,4,5,4,1,3,1,4,23,23.1,
1983-03-22,65,65,35.93,LAL,home,SEA,+15,W ,1,30:00,8,12,.667,0,0,,1,1,1.000,3,5,8,4,1,2,3,3,17,16.4,
1983-03-25,66,66,35.94,LAL,home,SAS,-12,L ,1,28:00,10,15,.667,0,0,,3,3,1.000,,,8,0,0,0,,6,23,,
1983-03-27,67,67,35.95,LAL,home,HOU,+21,W ,1,23:00,6,9,.667,0,0,,5,9,.556,2,5,7,3,1,0,2,3,17,14.3,
1983-03-29,68,68,35.95,LAL,home,SDC,+18,W ,1,28:00,10,14,.714,0,0,,6,7,.857,2,5,7,0,1,1,1,1,26,23.0,
1983-03-31,69,69,35.96,LAL,away,DEN,+6,W ,1,36:00,12,20,.600,0,0,,2,2,1.000,2,7,9,2,1,3,2,2,26,22.0,
1983-04-01,70,70,35.96,LAL,home,NYK,+14,W ,1,30:00,8,18,.444,0,0,,2,3,.667,,,8,2,,,,3,18,,
1983-04-04,71,71,35.97,LAL,away,SEA,-10,L ,1,38:00,9,19,.474,0,0,,8,10,.800,4,5,9,4,1,1,8,5,26,14.3,
1983-04-05,72,72,35.97,LAL,away,POR,-6,L ,1,33:00,13,21,.619,0,0,,2,2,1.000,3,6,9,1,0,1,2,3,28,20.6,
1983-04-07,73,73,35.98,LAL,away,PHO,+9,W ,1,40:00,13,22,.591,0,0,,3,4,.750,1,7,8,5,2,0,2,2,29,23.9,
1983-04-08,74,74,35.98,LAL,home,GSW,+11,W ,1,33:00,7,11,.636,0,0,,5,6,.833,3,6,9,3,2,1,1,2,19,20.6,
1983-04-10,75,75,35.98,LAL,home,PHO,-6,L ,1,36:00,8,8,1.000,0,0,,4,6,.667,1,4,5,3,2,2,2,2,20,21.4,
1983-04-12,76,76,35.99,LAL,away,HOU,+1,W ,1,32:00,6,10,.600,0,0,,0,0,,0,5,5,3,0,3,2,3,12,9.9,
1983-04-13,77,77,35.99,LAL,away,SAS,-5,L ,1,36:00,15,23,.652,0,0,,8,10,.800,0,7,7,3,1,4,0,3,38,33.9,
1983-04-15,78,78,35.1,LAL,home,SEA,+1,W ,1,36:00,12,19,.632,0,0,,5,7,.714,3,6,9,0,1,2,2,4,29,22.4,
1983-04-17,79,79,36.0,LAL,home,POR,-11,L ,1,37:00,12,19,.632,0,0,,7,7,1.000,2,8,10,2,1,2,3,2,31,26.3,
1977-10-18,1,1,30.51,LAL,away,MIL,-5,L ,1,2:00,0,0,,,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,
1977-12-04,2,2,30.64,LAL,home,DEN,-2,L ,1,38:00,10,22,.455,,,,1,2,.500,3,11,14,4,2,3,3,1,21,18.1,
1977-12-06,3,3,30.64,LAL,home,MIL,+1,W ,1,38:00,12,25,.480,,,,2,4,.500,1,12,13,1,3,2,1,2,26,20.1,
1977-12-09,4,4,30.65,LAL,home,HOU,-11,L ,1,40:00,13,22,.591,,,,6,8,.750,1,6,7,3,2,4,5,5,32,23.4,
1977-12-11,5,5,30.65,LAL,home,BUF,+5,W ,1,45:00,14,27,.519,,,,15,19,.789,6,13,19,6,0,1,4,5,43,35.1,
1977-12-13,6,6,30.66,LAL,away,NOJ,-23,L ,1,43:00,13,21,.619,,,,7,7,1.000,5,11,16,2,0,5,6,2,33,28.4,
1977-12-14,7,7,30.66,LAL,away,HOU,+22,W ,1,32:00,7,16,.438,,,,5,6,.833,2,7,9,0,3,2,0,3,19,16.9,
1977-12-16,8,8,30.67,LAL,home,SEA,-8,L ,1,39:00,18,25,.720,,,,1,2,.500,3,9,12,1,2,5,6,2,37,30.5,
1977-12-18,9,9,30.67,LAL,home,BOS,+7,W ,1,39:00,15,27,.556,,,,2,3,.667,6,6,12,3,0,2,4,1,32,23.8,
1977-12-20,10,10,30.68,LAL,home,WSB,+5,W ,1,36:00,13,20,.650,,,,4,6,.667,0,9,9,4,2,2,2,5,30,25.3,
1977-12-23,11,11,30.69,LAL,away,POR,-10,L ,1,35:00,9,26,.346,,,,9,9,1.000,5,7,12,2,1,3,2,3,27,19.3,
1977-12-25,12,12,30.69,LAL,away,SEA,+15,W ,1,38:00,15,21,.714,,,,5,5,1.000,2,15,17,9,1,3,2,3,35,38.4,
1977-12-27,13,13,30.7,LAL,away,GSW,+41,W ,1,26:00,7,16,.438,,,,0,0,,3,9,12,7,1,3,2,1,14,16.0,
1977-12-30,14,14,30.71,LAL,home,KCK,+10,W ,1,35:00,10,14,.714,,,,5,12,.417,2,13,15,4,2,3,5,3,25,22.4,
1978-01-03,15,15,30.72,LAL,away,NYK,+3,W ,1,39:00,8,15,.533,,,,4,4,1.000,4,7,11,6,3,2,6,1,20,19.8,
1978-01-04,16,16,30.72,LAL,away,BUF,-1,L ,,,6,,,,,,7,8,.875,,,,,,,,,19,,
1978-01-06,17,17,30.73,LAL,away,PHI,-13,L ,1,33:00,5,12,.417,,,,4,6,.667,4,6,10,6,3,6,4,1,14,18.4,
1978-01-08,18,18,30.73,LAL,away,IND,-1,L ,1,35:00,7,20,.350,,,,5,6,.833,6,9,15,4,4,4,6,5,19,15.9,
1978-01-10,19,19,30.74,LAL,away,CHI,-4,L ,1,26:00,5,10,.500,,,,6,6,1.000,0,4,4,2,2,3,4,6,16,11.3,
1978-01-11,20,20,30.74,LAL,away,KCK,-8,L ,1,39:00,10,15,.667,,,,8,10,.800,4,9,13,6,0,7,6,3,28,28.1,
1978-01-14,21,21,30.75,LAL,away,DEN,-11,L ,1,33:00,11,19,.579,,,,4,4,1.000,2,14,16,3,0,2,2,5,26,22.2,
1978-01-17,22,22,30.76,LAL,home,NYK,+13,W ,1,36:00,12,23,.522,,,,3,4,.750,2,13,15,4,4,1,3,3,27,23.9,
1978-01-20,23,23,30.76,LAL,home,WSB,+22,W ,1,30:00,11,15,.733,,,,1,2,.500,0,11,11,6,3,2,4,1,23,24.0,
1978-01-22,24,24,30.77,LAL,home,HOU,+5,W ,1,31:00,10,17,.588,,,,2,2,1.000,3,4,7,7,4,0,3,5,22,21.3,
1978-01-24,25,25,30.78,LAL,home,PHI,+15,W ,1,37:00,13,28,.464,,,,13,14,.929,6,14,20,6,2,4,1,5,39,38.6,
1978-01-27,26,26,30.78,LAL,home,MIL,+17,W ,1,37:00,12,25,.480,,,,2,2,1.000,6,15,21,5,1,4,6,4,26,21.7,
1978-01-29,27,27,30.79,LAL,away,WSB,-7,L ,1,40:00,13,27,.481,,,,5,5,1.000,,,5,3,,,,4,31,,
1978-01-31,28,28,30.79,LAL,away,CLE,+9,W ,1,36:00,14,22,.636,,,,3,6,.500,5,5,10,3,2,0,0,1,31,28.7,
1978-02-01,29,29,30.8,LAL,away,BOS,-3,L ,1,43:00,12,25,.480,,,,6,8,.750,3,13,16,3,2,2,5,2,30,22.2,
1978-02-03,30,30,30.8,LAL,away,NJN,+6,W ,1,48:00,16,27,.593,,,,5,7,.714,7,23,30,5,0,6,4,3,37,38.0,
1978-02-07,31,31,30.81,LAL,away,BUF,+27,W ,,,5,,,,,,8,10,.800,,,,,,,,,18,,
1978-02-08,32,32,30.82,LAL,away,DET,+10,W ,1,38:00,9,13,.692,,,,4,4,1.000,1,7,8,2,3,4,6,5,22,18.5,
1978-02-10,33,33,30.82,LAL,home,GSW,+28,W ,1,29:00,9,13,.692,,,,4,5,.800,2,10,12,6,3,0,5,3,22,21.5,
1978-02-12,34,34,30.83,LAL,home,ATL,-13,L ,1,36:00,15,23,.652,,,,9,12,.750,6,4,10,0,4,1,4,4,39,32.2,
1978-02-14,35,35,30.83,LAL,home,SAS,+14,W ,1,37:00,9,18,.500,,,,2,2,1.000,5,15,20,10,1,5,1,4,20,27.9,
1978-02-17,36,36,30.84,LAL,home,BOS,+8,W ,1,40:00,12,19,.632,,,,3,4,.750,3,11,14,3,1,3,3,4,27,24.1,
1978-02-19,37,37,30.85,LAL,away,GSW,+22,W ,1,37:00,9,17,.529,,,,4,4,1.000,0,13,13,7,1,1,1,4,22,21.6,
1978-02-21,38,38,30.85,LAL,away,CHI,+2,W ,1,34:00,7,18,.389,,,,5,5,1.000,1,5,6,2,3,3,5,4,19,11.3,
1978-02-22,39,39,30.85,LAL,away,KCK,-5,L ,1,41:00,9,18,.500,,,,5,7,.714,1,11,12,4,1,3,7,2,23,15.3,
1978-02-24,40,40,30.86,LAL,home,DEN,+10,W ,1,38:00,7,14,.500,,,,3,5,.600,4,10,14,6,4,3,4,0,17,21.3,
1978-02-26,41,41,30.87,LAL,home,DET,-3,L ,1,39:00,12,19,.632,,,,6,9,.667,3,10,13,2,0,3,3,5,30,23.9,
1978-03-03,42,42,30.88,LAL,home,PHI,+1,W ,1,40:00,7,22,.318,,,,7,8,.875,1,16,17,5,2,3,6,4,21,13.5,
1978-03-05,43,43,30.88,LAL,home,CLE,+11,W ,1,36:00,9,17,.529,,,,8,8,1.000,1,9,10,8,2,3,2,3,26,27.6,
1978-03-10,44,44,30.9,LAL,home,CHI,+6,W ,1,37:00,11,22,.500,,,,2,6,.333,0,5,5,5,1,0,1,5,24,14.4,
1978-03-11,45,45,30.9,LAL,away,PHO,-6,L ,1,36:00,11,14,.786,,,,4,7,.571,1,11,12,7,0,0,7,2,26,20.5,
1978-03-12,46,46,30.9,LAL,home,PHO,+16,W ,1,38:00,14,20,.700,,,,4,5,.800,5,11,16,2,2,1,4,2,32,29.3,
1978-03-14,47,47,30.91,LAL,away,NYK,+18,W ,1,35:00,11,18,.611,,,,0,0,,3,14,17,4,2,2,5,4,22,19.7,
1978-03-15,48,48,30.91,LAL,away,PHI,-20,L ,1,40:00,13,27,.481,,,,0,0,,8,11,19,4,1,3,2,1,26,24.7,
1978-03-17,49,49,30.92,LAL,home,SEA,-7,L ,1,43:00,13,31,.419,,,,5,5,1.000,5,12,17,6,3,5,4,3,31,27.1,
1978-03-19,50,50,30.92,LAL,home,ATL,+14,W ,1,40:00,12,19,.632,,,,2,2,1.000,2,10,12,8,2,5,1,3,26,30.8,
1978-03-21,51,51,30.93,LAL,away,SAS,-4,L ,1,39:00,13,24,.542,,,,6,7,.857,3,15,18,6,0,1,4,2,32,26.7,
1978-03-22,52,52,30.93,LAL,away,HOU,+18,W ,1,41:00,13,18,.722,,,,5,6,.833,1,13,14,2,1,8,3,2,31,32.0,
1978-03-24,53,53,30.94,LAL,home,BUF,+5,W ,1,38:00,12,20,.600,,,,6,7,.857,1,11,12,4,2,0,1,3,30,27.0,
1978-03-26,54,54,30.94,LAL,home,IND,+11,W ,1,29:00,9,17,.529,,,,4,5,.800,4,9,13,2,0,4,2,4,22,19.4,
1978-03-28,55,55,30.95,LAL,away,ATL,-1,L ,1,40:00,8,14,.571,,,,4,7,.571,3,12,15,3,2,4,4,1,20,20.4,
1978-03-29,56,56,30.95,LAL,away,NOJ,+5,W ,1,48:00,15,29,.517,,,,4,6,.667,8,8,16,6,1,9,3,2,34,34.6,
1978-03-31,57,57,30.96,LAL,home,POR,-2,L ,1,45:00,12,22,.545,,,,5,6,.833,3,15,18,7,4,6,4,3,29,32.5,
1978-04-02,58,58,30.96,LAL,home,KCK,+6,W ,1,42:00,15,20,.750,,,,1,2,.500,4,11,15,8,1,3,7,1,31,30.0,
1978-04-04,59,59,30.97,LAL,away,MIL,+1,W ,,,11,,,,,,5,8,.625,,,,,,,,,27,,
1978-04-05,60,60,30.97,LAL,away,WSB,-6,L ,1,35:00,9,15,.600,,,,3,4,.750,,,6,6,,,,3,21,,
1978-04-07,61,61,30.98,LAL,home,NJN,+8,W ,,,13,,,,,,0,0,,,,,,,,,1,26,,
1978-04-09,62,62,30.98,LAL,away,POR,-15,L ,1,30:00,8,15,.533,,,,6,7,.857,2,11,13,4,2,1,3,4,22,19.9,
1980-10-10,1,1,33.48,LAL,away,SEA,+1,W ,1,42:00,6,24,.250,0,0,,3,5,.600,7,5,12,3,1,2,6,2,15,3.9,
1980-10-12,2,2,33.49,LAL,home,HOU,+11,W ,1,22:00,5,8,.625,0,0,,0,0,,0,4,4,3,0,7,0,2,10,13.8,
1980-10-19,3,3,33.51,LAL,home,GSW,+18,W ,1,32:00,12,15,.800,0,0,,5,7,.714,2,7,9,6,1,0,4,2,29,26.4,
1980-10-21,4,4,33.52,LAL,away,POR,-4,L ,1,40:00,8,22,.364,0,0,,9,10,.900,6,9,15,1,2,4,3,2,25,21.0,
1980-10-24,5,5,33.52,LAL,home,SEA,+6,W ,1,39:00,12,23,.522,0,0,,2,3,.667,1,9,10,7,1,2,4,4,26,19.4,
1980-10-25,6,6,33.53,LAL,away,UTA,+28,W ,1,28:00,3,6,.500,0,0,,5,8,.625,0,6,6,5,0,5,2,1,11,13.2,
1980-10-26,7,7,33.53,LAL,home,SAS,-6,L ,1,42:00,10,17,.588,0,0,,10,17,.588,5,7,12,4,0,6,4,3,30,26.7,
1980-10-28,8,8,33.53,LAL,away,SDC,+30,W ,1,31:00,7,17,.412,0,0,,2,2,1.000,,,10,3,0,1,1,4,16,,
1980-10-31,9,9,33.54,LAL,home,CLE,+9,W ,1,36:00,5,12,.417,0,0,,5,6,.833,2,9,11,4,0,4,7,1,15,10.5,
1980-11-02,10,10,33.55,LAL,home,DEN,-2,L ,1,39:00,11,21,.524,0,0,,0,0,,2,8,10,3,1,4,4,4,22,15.8,
1980-11-04,11,11,33.55,LAL,home,POR,+1,W ,1,41:00,12,16,.750,0,0,,4,4,1.000,1,8,9,8,2,4,6,3,28,27.9,
1980-11-07,12,12,33.56,LAL,away,DAL,+24,W ,1,28:00,7,13,.538,0,0,,4,4,1.000,0,4,4,3,0,4,3,3,18,13.6,
1980-11-08,13,13,33.56,LAL,away,SAS,-3,L ,1,39:00,9,19,.474,0,,,5,7,.714,,,8,1,2,3,3,,23,,
1980-11-11,14,14,33.56,LAL,away,ATL,+29,W ,1,29:00,8,11,.727,0,0,,3,4,.750,3,7,10,8,0,5,2,3,19,24.2,
1980-11-12,15,15,33.57,LAL,away,HOU,-3,L ,1,40:00,7,21,.333,0,0,,4,4,1.000,2,8,10,4,2,3,3,4,18,12.2,
1980-11-14,16,16,33.57,LAL,home,SDC,+13,W ,1,29:00,9,17,.529,0,0,,3,3,1.000,,,10,2,0,3,5,2,21,,
1980-11-16,17,17,33.59,LAL,home,DAL,+8,W ,1,33:00,8,13,.615,0,0,,1,3,.333,2,9,11,6,1,5,2,4,17,19.5,
1980-11-18,18,18,33.59,LAL,home,KCK,+13,W ,1,40:00,6,12,.500,0,0,,3,3,1.000,3,8,11,3,1,6,4,3,15,15.6,
1980-11-20,19,19,33.6,LAL,away,PHO,-3,L ,1,40:00,12,23,.522,0,1,.000,5,5,1.000,2,6,8,2,2,2,2,2,29,22.9,
1980-11-21,20,20,33.6,LAL,home,PHO,+28,W ,1,37:00,14,27,.519,0,0,,1,1,1.000,9,11,20,3,2,4,2,1,29,29.8,
1980-11-23,21,21,33.61,LAL,home,MIL,-16,L ,1,37:00,5,15,.333,0,0,,8,10,.800,2,8,10,6,1,1,3,5,18,13.4,
1980-11-27,22,22,33.62,LAL,away,GSW,+9,W ,1,38:00,15,22,.682,0,0,,10,14,.714,3,8,11,4,1,1,4,3,40,32.8,
1980-11-29,23,23,33.62,LAL,away,DEN,+1,W ,1,40:00,8,14,.571,0,0,,9,12,.750,3,10,13,6,2,1,2,6,25,24.8,
1980-11-30,24,24,33.62,LAL,home,CHI,-14,L ,1,39:00,12,25,.480,0,0,,4,5,.800,6,3,9,4,0,5,1,4,28,23.7,
1980-12-03,25,25,33.63,LAL,home,SDC,-6,L ,1,40:00,12,21,.571,0,0,,9,10,.900,3,5,8,7,1,3,6,2,33,27.5,
1980-12-06,26,26,33.64,LAL,away,GSW,-16,L ,1,40:00,11,17,.647,0,0,,5,8,.625,1,7,8,3,1,3,5,2,27,20.5,
1980-12-07,27,27,33.64,LAL,home,UTA,+13,W ,1,35:00,10,15,.667,0,0,,4,6,.667,3,14,17,8,0,5,5,2,24,26.3,
1980-12-09,28,28,33.65,LAL,away,DAL,+11,W ,1,38:00,12,23,.522,0,0,,5,5,1.000,,,11,1,,,4,3,29,,
1980-12-10,29,29,33.65,LAL,away,HOU,+1,W ,1,38:00,9,18,.500,0,0,,4,4,1.000,2,7,9,4,1,3,3,3,22,18.2,
1980-12-12,30,30,33.66,LAL,away,SEA,+6,W ,1,39:00,10,16,.625,0,0,,10,14,.714,0,8,8,9,2,2,2,3,30,30.1,
